
      	X(nS)     	Ch1(mV)      
 187  	4.5432    	-69.643501  
 188  	4.5677    	-69.931030  
 189  	4.5921    	-70.505981  
 190  	4.6165    	-69.571655  
 191  	4.6409    	-69.715401  
 192  	4.6654    	-69.212288  
 193  	4.6898    	-69.499756  
 194  	4.7142    	-68.637276  
 195  	4.7386    	-68.349739  
 196  	4.7631    	-68.421638  
 197  	4.7875    	-67.056030  
 198  	4.8119    	-68.277893  
 199  	4.8363    	-68.493538  
 200  	4.8608    	-68.062256  
 201  	4.8852    	-68.062256  
 202  	4.9096    	-67.774780  
 203  	4.9340    	-66.984131  
 204  	4.9585    	-67.559143  
 205  	4.9829    	-66.552864  
 206  	5.0073    	-66.409119  
 207  	5.0318    	-65.618538  
 208  	5.0562    	-64.899780  
 209  	5.0806    	-64.540413  
 210  	5.1050    	-63.749763  
 211  	5.1295    	-62.527893  
 212  	5.1539    	-61.234131  
 213  	5.1783    	-60.587284  
 214  	5.2027    	-58.359135  
 215  	5.2272    	-56.705997  
 216  	5.2516    	-57.352909  
 217  	5.2760    	-56.921635  
 218  	5.3004    	-56.777897  
 219  	5.3249    	-57.137268  
 220  	5.3493    	-56.993534  
 221  	5.3737    	-57.065369  
 222  	5.3981    	-56.921635  
 223  	5.4226    	-57.281010  
 224  	5.4470    	-56.490360  
 225  	5.4714    	-53.615360  
 226  	5.4958    	-47.290405  
 227  	5.5203    	-34.999760  
 228  	5.5447    	-12.862244  
 229  	5.5691    	5.178345    
 230  	5.5936    	19.625246   
 231  	5.6180    	29.040895   
 232  	5.6424    	38.815918   
 233  	5.6668    	44.709599   
 234  	5.6913    	49.668949   
 235  	5.7157    	52.328369   
 236  	5.7401    	54.412724   
 237  	5.7645    	54.700199   
 238  	5.7890    	57.287724   
 239  	5.8134    	58.437748   
 240  	5.8378    	57.862797   
 241  	5.8622    	58.150272   
 242  	5.8867    	58.581547   
 243  	5.9111    	58.797119   
 244  	5.9355    	59.515869   
 245  	5.9599    	58.581547   
 246  	5.9844    	59.228397   
 247  	6.0088    	59.587769   
 248  	6.0332    	59.875248   
 249  	6.0576    	59.947147   
 250  	6.0821    	60.593994   
 251  	6.1065    	60.450195   
 252  	6.1309    	60.953373   
 253  	6.1553    	61.887699   
 254  	6.1798    	61.600220   
 255  	6.2042    	61.887699   
 256  	6.2286    	61.672123   
 257  	6.2531    	63.540894   
 258  	6.2775    	61.744022   
 259  	6.3019    	61.528320   
 260  	6.3263    	62.318970   
 261  	6.3508    	61.887699   
 262  	6.3752    	62.390869   
 263  	6.3996    	63.325195   
 264  	6.4240    	63.756474   
 265  	6.4485    	62.606449   
 266  	6.4729    	62.247070   
 267  	6.4973    	62.606449   
 268  	6.5217    	62.822147   
 269  	6.5462    	62.822147   
 270  	6.5706    	62.606449   
 271  	6.5950    	63.253426   
 272  	6.6194    	63.756474   
 273  	6.6439    	63.828373   
 274  	6.6683    	64.115845   
 275  	6.6927    	63.612797   
 276  	6.7171    	63.756474   
 277  	6.7416    	63.972172   
 278  	6.7660    	63.540894   
 279  	6.7904    	63.540894   
 280  	6.8149    	64.331543   
 281  	6.8393    	65.265869   
 282  	6.8637    	66.272095   
 283  	6.8881    	66.703377   
 284  	6.9126    	66.775276   
 285  	6.9370    	66.415894   
 286  	6.9614    	66.343994   
 287  	6.9858    	65.840828   
 288  	7.0103    	66.056526   
 289  	7.0347    	66.559578   
 290  	7.0591    	65.409668   
 291  	7.0835    	66.487793   
 292  	7.1080    	66.272095   
 293  	7.1324    	67.278320   
 294  	7.1568    	67.709602   
 295  	7.1812    	66.847176   
 296  	7.2057    	66.990845   
 297  	7.2301    	67.853401   
 298  	7.2545    	68.715820   
 299  	7.2789    	68.284668   
 300  	7.3034    	67.062744   
 301  	7.3278    	67.134644   
 302  	7.3522    	67.781502   
 303  	7.3766    	68.212769   
 304  	7.4011    	67.925301   
 305  	7.4255    	67.925301   
 306  	7.4499    	68.787720   
 307  	7.4744    	68.500252   
 308  	7.4988    	68.068970   
 309  	7.5232    	67.494019   
 310  	7.5476    	66.559578   
 311  	7.5721    	67.494019   
 312  	7.5965    	66.990845   
 313  	7.6209    	66.631477   
 314  	7.6453    	66.343994   
 315  	7.6698    	66.990845   
 316  	7.6942    	66.487793   
 317  	7.7186    	66.056526   
 318  	7.7430    	66.272095   
 319  	7.7675    	66.847176   
 320  	7.7919    	67.925301   
 321  	7.8163    	67.422119   
 322  	7.8407    	68.212769   
 323  	7.8652    	68.787720   
 324  	7.8896    	67.853401   
 325  	7.9140    	67.565918   
 326  	7.9384    	67.781502   
 327  	7.9629    	67.781502   
 328  	7.9873    	68.356453   
 329  	8.0117    	67.637703   
 330  	8.0362    	67.925301   
 331  	8.0606    	68.284668   
 332  	8.0850    	67.997070   
 333  	8.1094    	67.494019   
 334  	8.1339    	67.565918   
 335  	8.1583    	68.787720   
 336  	8.1827    	67.997070   
 337  	8.2071    	68.859619   
 338  	8.2316    	68.644051   
 339  	8.2560    	67.925301   
 340  	8.2804    	67.997070   
 341  	8.3048    	67.422119   
 342  	8.3293    	67.422119   
 343  	8.3537    	66.918945   
 344  	8.3781    	67.062744   
 345  	8.4025    	67.853401   
 346  	8.4270    	67.278320   
 347  	8.4514    	67.206543   
 348  	8.4758    	67.278320   
 349  	8.5002    	67.853401   
 350  	8.5247    	68.212769   
 351  	8.5491    	67.350220   
 352  	8.5735    	67.709602   
 353  	8.5979    	67.925301   
 354  	8.6224    	68.572151   
 355  	8.6468    	68.356453   
 356  	8.6712    	67.997070   
 357  	8.6957    	67.565918   
 358  	8.7201    	67.422119   
 359  	8.7445    	67.422119   
 360  	8.7689    	67.134644   
 361  	8.7934    	67.494019   
 362  	8.8178    	67.925301   
 363  	8.8422    	68.787720   
 364  	8.8666    	68.572151   
 365  	8.8911    	68.500252   
 366  	8.9155    	69.003418   
 367  	8.9399    	68.931519   
 368  	8.9643    	68.715820   
 369  	8.9888    	69.578377   
 370  	9.0132    	69.506477   
 371  	9.0376    	68.140869   
 372  	9.0620    	68.140869   
 373  	9.0865    	67.494019   
 374  	9.1109    	66.990845   
 375  	9.1353    	68.140869   
 376  	9.1597    	67.853401   
 377  	9.1842    	68.859619   
 378  	9.2086    	67.925301   
 379  	9.2330    	67.278320   
 380  	9.2574    	67.565918   
 381  	9.2819    	66.990845   
 382  	9.3063    	67.853401   
 383  	9.3307    	67.062744   
 384  	9.3552    	68.500252   
 385  	9.3796    	68.715820   
 386  	9.4040    	67.925301   
 387  	9.4284    	68.428352   
 388  	9.4529    	69.218994   
 389  	9.4773    	69.722176   
 390  	9.5017    	69.865845   
 391  	9.5261    	68.931519   
 392  	9.5506    	69.290894   
 393  	9.5750    	68.644051   
 394  	9.5994    	68.715820   
 395  	9.6238    	69.003418   
 396  	9.6483    	68.859619   
 397  	9.6727    	68.572151   
 398  	9.6971    	69.218994   
 399  	9.7215    	68.715820   
 400  	9.7460    	68.715820   
 401  	9.7704    	68.356453   
 402  	9.7948    	69.362793   
 403  	9.8192    	69.147095   
 404  	9.8437    	70.297127   
 405  	9.8681    	70.584602   
 406  	9.8925    	69.506477   
 407  	9.9170    	69.793945   
 408  	9.9414    	68.715820   
 409  	9.9658    	67.925301   
 410  	9.9902    	69.075195   
 411  	10.0147   	69.362793   
 412  	10.0391   	69.578377   
 413  	10.0635   	69.434578   
 414  	10.0879   	68.356453   
 415  	10.1124   	68.931519   
 416  	10.1368   	69.147095   
 417  	10.1612   	69.003418   
 418  	10.1856   	68.787720   
 419  	10.2101   	69.434578   
 420  	10.2345   	69.218994   
 421  	10.2589   	69.147095   
 422  	10.2833   	69.218994   
 423  	10.3078   	68.787720   
 424  	10.3322   	68.356453   
 425  	10.3566   	68.068970   
 426  	10.3810   	67.565918   
 427  	10.4055   	68.284668   
 428  	10.4299   	68.212769   
 429  	10.4543   	68.428352   
 430  	10.4787   	68.356453   
 431  	10.5032   	68.140869   
 432  	10.5276   	68.859619   
 433  	10.5520   	68.931519   
 434  	10.5765   	68.859619   
 435  	10.6009   	68.572151   
 436  	10.6253   	69.003418   
 437  	10.6497   	69.003418   
 438  	10.6742   	67.925301   
 439  	10.6986   	67.853401   
 440  	10.7230   	68.500252   
 441  	10.7474   	69.722176   
 442  	10.7719   	69.793945   
 443  	10.7963   	69.290894   
 444  	10.8207   	68.428352   
 445  	10.8451   	68.787720   
 446  	10.8696   	69.650276   
 447  	10.8940   	69.075195   
 448  	10.9184   	68.859619   
 449  	10.9428   	69.793945   
 450  	10.9673   	67.709602   
 451  	10.9917   	69.147095   
 452  	11.0161   	69.793945   
 453  	11.0405   	70.081543   
 454  	11.0650   	69.937744   
 455  	11.0894   	69.290894   
 456  	11.1138   	69.075195   
 457  	11.1383   	69.147095   
 458  	11.1627   	70.009644   
 459  	11.1871   	70.081543   
 460  	11.2115   	69.793945   
 461  	11.2360   	69.290894   
 462  	11.2604   	68.931519   
 463  	11.2848   	68.284668   
 464  	11.3092   	68.859619   
 465  	11.3337   	67.997070   
 466  	11.3581   	68.715820   
