
      	X(nS)     	Ch1(mV)      
 187  	4.5432    	-80.923889  
 188  	4.5677    	-81.139526  
 189  	4.5921    	-81.714539  
 190  	4.6165    	-81.570801  
 191  	4.6409    	-81.498901  
 192  	4.6654    	-81.355164  
 193  	4.6898    	-80.708252  
 194  	4.7142    	-80.492676  
 195  	4.7386    	-80.205139  
 196  	4.7631    	-80.420776  
 197  	4.7875    	-79.630127  
 198  	4.8119    	-80.277039  
 199  	4.8363    	-80.133301  
 200  	4.8608    	-79.630127  
 201  	4.8852    	-79.270752  
 202  	4.9096    	-78.264526  
 203  	4.9340    	-78.839539  
 204  	4.9585    	-78.192627  
 205  	4.9829    	-78.480164  
 206  	5.0073    	-78.911377  
 207  	5.0318    	-77.545776  
 208  	5.0562    	-77.689514  
 209  	5.0806    	-77.186401  
 210  	5.1050    	-74.886414  
 211  	5.1295    	-73.017639  
 212  	5.1539    	-71.652039  
 213  	5.1783    	-71.436401  
 214  	5.2027    	-69.639526  
 215  	5.2272    	-71.005127  
 216  	5.2516    	-70.573914  
 217  	5.2760    	-70.070801  
 218  	5.3004    	-69.855164  
 219  	5.3249    	-69.927002  
 220  	5.3493    	-68.920776  
 221  	5.3737    	-68.705139  
 222  	5.3981    	-68.417664  
 223  	5.4226    	-68.202026  
 224  	5.4470    	-68.489502  
 225  	5.4714    	-66.764526  
 226  	5.4958    	-61.517639  
 227  	5.5203    	-51.095764  
 228  	5.5447    	-29.173891  
 229  	5.5691    	-9.839539   
 230  	5.5936    	5.182373    
 231  	5.6180    	16.682373   
 232  	5.6424    	25.522949   
 233  	5.6668    	32.997925   
 234  	5.6913    	36.160522   
 235  	5.7157    	39.466675   
 236  	5.7401    	41.622925   
 237  	5.7645    	44.138550   
 238  	5.7890    	45.576050   
 239  	5.8134    	44.929199   
 240  	5.8378    	45.072998   
 241  	5.8622    	44.569824   
 242  	5.8867    	45.647949   
 243  	5.9111    	45.647949   
 244  	5.9355    	46.079224   
 245  	5.9599    	46.869873   
 246  	5.9844    	47.229248   
 247  	6.0088    	47.588623   
 248  	6.0332    	48.379272   
 249  	6.0576    	49.529175   
 250  	6.0821    	48.882324   
 251  	6.1065    	49.672974   
 252  	6.1309    	50.176147   
 253  	6.1553    	50.104248   
 254  	6.1798    	51.326050   
 255  	6.2042    	51.685425   
