
      	X(nS)     	Ch1(mV)      
 404  	9.8437    	70.560791   
 405  	9.8681    	70.560791   
 406  	9.8925    	70.632568   
 407  	9.9170    	70.704468   
 408  	9.9414    	70.991943   
 409  	9.9658    	71.638916   
 410  	9.9902    	71.710693   
 411  	10.0147   	71.854492   
 412  	10.0391   	72.573242   
 413  	10.0635   	70.560791   
 414  	10.0879   	71.351318   
 415  	10.1124   	71.351318   
 416  	10.1368   	70.991943   
 417  	10.1612   	70.201416   
 418  	10.1856   	69.698235   
 419  	10.2101   	70.632568   
 420  	10.2345   	70.848259   
 421  	10.2589   	70.920166   
 422  	10.2833   	70.920166   
 423  	10.3078   	70.488892   
 424  	10.3322   	71.495117   
 425  	10.3566   	71.207634   
 426  	10.3810   	70.345093   
 427  	10.4055   	70.488892   
 428  	10.4299   	69.842033   
 429  	10.4543   	70.704468   
 430  	10.4787   	71.279541   
 431  	10.5032   	73.148193   
 432  	10.5276   	72.717041   
 433  	10.5520   	71.495117   
 434  	10.5765   	72.070068   
 435  	10.6009   	71.135742   
 436  	10.6253   	71.207634   
 437  	10.6497   	70.776367   
 438  	10.6742   	70.776367   
 439  	10.6986   	71.063835   
 440  	10.7230   	71.423210   
 441  	10.7474   	71.423210   
 442  	10.7719   	71.423210   
 443  	10.7963   	70.776367   
 444  	10.8207   	70.920166   
 445  	10.8451   	70.560791   
 446  	10.8696   	71.351318   
 447  	10.8940   	70.632568   
 448  	10.9184   	70.991943   
 449  	10.9428   	71.351318   
 450  	10.9673   	70.991943   
 451  	10.9917   	72.357666   
 452  	11.0161   	71.710693   
 453  	11.0405   	71.351318   
 454  	11.0650   	71.279541   
 455  	11.0894   	71.926384   
 456  	11.1138   	71.279541   
 457  	11.1383   	71.926384   
 458  	11.1627   	71.854492   
 459  	11.1871   	70.848259   
 460  	11.2115   	69.554436   
 461  	11.2360   	69.698235   
 462  	11.2604   	70.273193   
 463  	11.2848   	69.842033   
 464  	11.3092   	69.410767   
 465  	11.3337   	69.913811   
 466  	11.3581   	70.488892   
