
 1    	0.0000    	1.140611    
 2    	0.0489    	0.859360    
 3    	0.0977    	0.874983    
 4    	0.1466    	0.718733    
 5    	0.1954    	0.874983    
 6    	0.2443    	0.703110    
 7    	0.2931    	0.937483    
 8    	0.3420    	0.609360    
 9    	0.3908    	0.499982    
 10   	0.4397    	0.968733    
 11   	0.4885    	0.671860    
 12   	0.5374    	0.718733    
 13   	0.5862    	0.656232    
 14   	0.6351    	0.781233    
 15   	0.6839    	0.937483    
 16   	0.7328    	0.906233    
 17   	0.7816    	0.859360    
 18   	0.8305    	0.765610    
 19   	0.8793    	0.781233    
 20   	0.9282    	0.999983    
 21   	0.9770    	0.718733    
 22   	1.0259    	0.765610    
 23   	1.0747    	0.609360    
 24   	1.1236    	0.843733    
 25   	1.1724    	0.890610    
 26   	1.2213    	0.578110    
 27   	1.2702    	0.828110    
 28   	1.3190    	0.656232    
 29   	1.3679    	0.640610    
 30   	1.4167    	0.656232    
 31   	1.4656    	0.968733    
 32   	1.5144    	0.968733    
 33   	1.5633    	0.484360    
 34   	1.6121    	0.593732    
 35   	1.6610    	0.859360    
 36   	1.7098    	0.640610    
 37   	1.7587    	0.734360    
 38   	1.8075    	1.031233    
 39   	1.8564    	0.921860    
 40   	1.9052    	1.140611    
 41   	1.9541    	0.953111    
 42   	2.0029    	0.906233    
 43   	2.0518    	0.640610    
 44   	2.1006    	0.765610    
 45   	2.1495    	0.781233    
 46   	2.1983    	0.968733    
 47   	2.2472    	1.124983    
 48   	2.2960    	1.031233    
 49   	2.3449    	0.968733    
 50   	2.3937    	0.937483    
 51   	2.4426    	0.890610    
 52   	2.4915    	1.015611    
 53   	2.5403    	0.843733    
 54   	2.5892    	0.687482    
 55   	2.6380    	0.734360    
 56   	2.6869    	0.671860    
 57   	2.7357    	0.687482    
 58   	2.7846    	0.921860    
 59   	2.8334    	0.843733    
 60   	2.8823    	0.843733    
 61   	2.9311    	0.843733    
 62   	2.9800    	0.640610    
 63   	3.0288    	0.718733    
 64   	3.0777    	0.796860    
 65   	3.1265    	0.874983    
 66   	3.1754    	0.937483    
 67   	3.2242    	0.906233    
 68   	3.2731    	0.874983    
 69   	3.3219    	0.781233    
 70   	3.3708    	0.796860    
 71   	3.4196    	0.921860    
 72   	3.4685    	0.921860    
 73   	3.5173    	0.937483    
 74   	3.5662    	0.906233    
 75   	3.6150    	0.687482    
 76   	3.6639    	0.843733    
 77   	3.7128    	0.890610    
 78   	3.7616    	0.687482    
 79   	3.8105    	0.765610    
 80   	3.8593    	0.687482    
 81   	3.9082    	0.609360    
 82   	3.9570    	0.890610    
 83   	4.0059    	0.921860    
 84   	4.0547    	0.781233    
 85   	4.1036    	0.671860    
 86   	4.1524    	0.859360    
 87   	4.2013    	0.874983    
 88   	4.2501    	0.890610    
 89   	4.2990    	0.984361    
 90   	4.3478    	0.781233    
 91   	4.3967    	0.968733    
 92   	4.4455    	1.046861    
 93   	4.4944    	1.093733    
 94   	4.5432    	0.906233    
 95   	4.5921    	0.734360    
 96   	4.6409    	0.703110    
 97   	4.6898    	0.718733    
 98   	4.7386    	0.656232    
 99   	4.7875    	0.718733    
 100  	4.8363    	0.593732    
 101  	4.8852    	0.843733    
 102  	4.9340    	0.828110    
 103  	4.9829    	0.859360    
 104  	5.0318    	0.734360    
 105  	5.0806    	1.093733    
 106  	5.1295    	0.890610    
 107  	5.1783    	1.109361    
 108  	5.2272    	1.062483    
 109  	5.2760    	0.734360    
 110  	5.3249    	0.671860    
 111  	5.3737    	0.812483    
 112  	5.4226    	0.859360    
 113  	5.4714    	0.734360    
 114  	5.5203    	0.874983    
 115  	5.5691    	0.953111    
 116  	5.6180    	0.968733    
 117  	5.6668    	1.249984    
 118  	5.7157    	1.015611    
 119  	5.7645    	0.796860    
 120  	5.8134    	0.890610    
 121  	5.8622    	0.843733    
 122  	5.9111    	0.890610    
 123  	5.9599    	1.062483    
 124  	6.0088    	1.093733    
 125  	6.0576    	0.874983    
 126  	6.1065    	0.859360    
 127  	6.1553    	0.624982    
 128  	6.2042    	0.921860    
 129  	6.2531    	1.093733    
 130  	6.3019    	1.093733    
 131  	6.3508    	0.984361    
 132  	6.3996    	0.906233    
 133  	6.4485    	0.703110    
