
      	X(nS)     	Ch1(mV)      
 194  	4.7131    	-0.140638   
 195  	4.7375    	-0.000013   
 196  	4.7619    	0.109362    
 197  	4.7863    	0.218737    
 198  	4.8107    	0.093737    
 199  	4.8352    	-0.031263   
 200  	4.8596    	-0.000013   
 201  	4.8840    	0.046862    
 202  	4.9084    	-0.125013   
 203  	4.9328    	-0.093763   
 204  	4.9573    	-0.046888   
 205  	4.9817    	0.109362    
 206  	5.0061    	0.171862    
 207  	5.0305    	-0.000013   
 208  	5.0549    	0.171862    
 209  	5.0794    	-0.187513   
 210  	5.1038    	0.156237    
 211  	5.1282    	0.093737    
 212  	5.1526    	0.046862    
 213  	5.1770    	-0.000013   
 214  	5.2015    	-0.031263   
 215  	5.2259    	-0.031263   
 216  	5.2503    	0.109362    
 217  	5.2747    	0.031237    
 218  	5.2991    	0.093737    
 219  	5.3236    	-0.031263   
 220  	5.3480    	-0.078138   
 221  	5.3724    	-0.000013   
 222  	5.3968    	0.031237    
 223  	5.4212    	-0.203138   
 224  	5.4457    	-0.000013   
 225  	5.4701    	-0.125013   
 226  	5.4945    	-0.203138   
 227  	5.5189    	-0.046888   
 228  	5.5433    	0.203112    
 229  	5.5678    	-0.031263   
 230  	5.5922    	0.156237    
 231  	5.6166    	0.187487    
 232  	5.6410    	-0.281263   
 233  	5.6654    	-0.093763   
 234  	5.6899    	-0.031263   
 235  	5.7143    	-0.031263   
 236  	5.7387    	-0.187513   
 237  	5.7631    	0.015612    
 238  	5.7875    	0.078112    
 239  	5.8120    	-0.078138   
 240  	5.8364    	0.187487    
 241  	5.8608    	0.031237    
 242  	5.8852    	-0.031263   
 243  	5.9096    	-0.062513   
 244  	5.9341    	-0.046888   
 245  	5.9585    	-0.093763   
 246  	5.9829    	-0.125013   
 247  	6.0073    	-0.062513   
 248  	6.0317    	-0.328138   
 249  	6.0562    	0.015612    
 250  	6.0806    	-0.156263   
 251  	6.1050    	0.078112    
 252  	6.1294    	0.140612    
 253  	6.1538    	0.093737    
 254  	6.1783    	-0.046888   
 255  	6.2027    	0.031237    
 256  	6.2271    	-0.078138   
 257  	6.2515    	-0.000013   
 258  	6.2759    	0.187487    
 259  	6.3004    	0.187487    
 260  	6.3248    	0.156237    
 261  	6.3492    	0.312487    
 262  	6.3736    	0.109362    
 263  	6.3980    	-0.078138   
 264  	6.4225    	-0.140638   
 265  	6.4469    	0.187487    
 266  	6.4713    	0.046862    
 267  	6.4957    	-0.171888   
 268  	6.5201    	-0.015638   
 269  	6.5446    	-0.140638   
 270  	6.5690    	0.062487    
 271  	6.5934    	0.109362    
 272  	6.6178    	0.156237    
 273  	6.6422    	-0.140638   
 274  	6.6667    	-0.031263   
 275  	6.6911    	-0.078138   
 276  	6.7155    	-0.078138   
 277  	6.7399    	0.218737    
 278  	6.7643    	0.140612    
 279  	6.7888    	0.140612    
 280  	6.8132    	-0.000013   
 281  	6.8376    	0.109362    
 282  	6.8620    	0.093737    
 283  	6.8864    	0.156237    
 284  	6.9109    	0.312487    
 285  	6.9353    	0.124987    
 286  	6.9597    	-0.109388   
 287  	6.9841    	-0.140638   
 288  	7.0085    	0.124987    
 289  	7.0330    	0.171862    
 290  	7.0574    	-0.015638   
 291  	7.0818    	-0.109388   
 292  	7.1062    	0.046862    
 293  	7.1306    	0.187487    
 294  	7.1551    	0.062487    
 295  	7.1795    	0.124987    
 296  	7.2039    	0.296862    
 297  	7.2283    	0.124987    
 298  	7.2527    	0.124987    
 299  	7.2772    	0.171862    
 300  	7.3016    	0.124987    
 301  	7.3260    	0.109362    
 302  	7.3504    	0.078112    
 303  	7.3748    	0.078112    
 304  	7.3993    	-0.171888   
 305  	7.4237    	-0.218763   
 306  	7.4481    	-0.281263   
 307  	7.4725    	-0.062513   
 308  	7.4969    	-0.218763   
 309  	7.5214    	-0.078138   
 310  	7.5458    	-0.140638   
 311  	7.5702    	-0.203138   
 312  	7.5946    	-0.000013   
 313  	7.6190    	0.062487    
 314  	7.6435    	-0.125013   
 315  	7.6679    	-0.234388   
 316  	7.6923    	0.015612    
 317  	7.7167    	0.187487    
 318  	7.7411    	-0.250013   
 319  	7.7656    	-0.125013   
 320  	7.7900    	-0.109388   
 321  	7.8144    	-0.078138   
 322  	7.8388    	0.093737    
 323  	7.8632    	0.109362    
 324  	7.8877    	-0.000013   
 325  	7.9121    	0.062487    
 326  	7.9365    	-0.062513   
 327  	7.9609    	-0.125013   
 328  	7.9853    	-0.156263   
 329  	8.0098    	-0.031263   
 330  	8.0342    	0.124987    
 331  	8.0586    	0.015612    
 332  	8.0830    	0.078112    
 333  	8.1074    	0.296862    
 334  	8.1319    	0.031237    
 335  	8.1563    	0.031237    
 336  	8.1807    	0.359362    
 337  	8.2051    	0.124987    
 338  	8.2295    	0.015612    
 339  	8.2540    	0.124987    
 340  	8.2784    	-0.000013   
 341  	8.3028    	0.140612    
 342  	8.3272    	0.171862    
 343  	8.3516    	0.281237    
 344  	8.3761    	0.187487    
 345  	8.4005    	-0.203138   
 346  	8.4249    	-0.015638   
 347  	8.4493    	-0.187513   
 348  	8.4737    	0.046862    
 349  	8.4982    	-0.031263   
 350  	8.5226    	-0.250013   
 351  	8.5470    	-0.062513   
 352  	8.5714    	0.171862    
 353  	8.5958    	0.328112    
 354  	8.6203    	0.171862    
 355  	8.6447    	-0.000013   
 356  	8.6691    	0.015612    
 357  	8.6935    	0.124987    
 358  	8.7179    	0.046862    
 359  	8.7424    	0.140612    
 360  	8.7668    	0.015612    
 361  	8.7912    	0.296862    
 362  	8.8156    	0.031237    
 363  	8.8400    	-0.078138   
 364  	8.8645    	-0.093763   
 365  	8.8889    	0.015612    
 366  	8.9133    	0.328112    
 367  	8.9377    	0.109362    
 368  	8.9621    	0.187487    
 369  	8.9866    	-0.296888   
 370  	9.0110    	-0.218763   
 371  	9.0354    	0.031237    
 372  	9.0598    	0.109362    
 373  	9.0842    	-0.156263   
 374  	9.1087    	0.031237    
 375  	9.1331    	-0.046888   
 376  	9.1575    	-0.093763   
 377  	9.1819    	-0.031263   
 378  	9.2063    	-0.000013   
 379  	9.2308    	-0.046888   
 380  	9.2552    	0.031237    
 381  	9.2796    	-0.031263   
 382  	9.3040    	0.046862    
 383  	9.3284    	0.343737    
 384  	9.3529    	0.156237    
 385  	9.3773    	-0.062513   
 386  	9.4017    	0.187487    
 387  	9.4261    	0.171862    
 388  	9.4505    	0.109362    
 389  	9.4750    	0.234362    
 390  	9.4994    	-0.078138   
 391  	9.5238    	-0.125013   
 392  	9.5482    	-0.078138   
 393  	9.5726    	0.156237    
 394  	9.5971    	0.078112    
 395  	9.6215    	0.046862    
 396  	9.6459    	0.296862    
 397  	9.6703    	-0.078138   
 398  	9.6947    	0.203112    
 399  	9.7192    	0.312487    
 400  	9.7436    	0.093737    
 401  	9.7680    	0.140612    
 402  	9.7924    	0.124987    
 403  	9.8168    	0.218737    
 404  	9.8413    	0.015612    
 405  	9.8657    	0.062487    
 406  	9.8901    	0.109362    
 407  	9.9145    	0.031237    
 408  	9.9390    	-0.062513   
 409  	9.9634    	0.234362    
 410  	9.9878    	0.124987    
 411  	10.0122   	0.234362    
 412  	10.0366   	-0.234388   
 413  	10.0611   	-0.250013   
 414  	10.0855   	-0.046888   
 415  	10.1099   	-0.234388   
 416  	10.1343   	0.015612    
 417  	10.1587   	0.031237    
 418  	10.1832   	-0.140638   
 419  	10.2076   	0.031237    
 420  	10.2320   	-0.046888   
 421  	10.2564   	-0.125013   
 422  	10.2808   	0.015612    
 423  	10.3053   	0.078112    
 424  	10.3297   	0.156237    
 425  	10.3541   	0.062487    
 426  	10.3785   	0.187487    
 427  	10.4029   	-0.015638   
 428  	10.4274   	0.046862    
 429  	10.4518   	-0.000013   
 430  	10.4762   	0.109362    
 431  	10.5006   	0.046862    
 432  	10.5250   	0.109362    
 433  	10.5495   	0.031237    
 434  	10.5739   	-0.000013   
 435  	10.5983   	-0.156263   
 436  	10.6227   	-0.250013   
 437  	10.6471   	0.140612    
 438  	10.6716   	-0.015638   
 439  	10.6960   	0.156237    
 440  	10.7204   	-0.015638   
 441  	10.7448   	0.171862    
 442  	10.7692   	-0.171888   
 443  	10.7937   	-0.031263   
 444  	10.8181   	0.046862    
 445  	10.8425   	0.296862    
 446  	10.8669   	0.015612    
 447  	10.8913   	-0.109388   
 448  	10.9158   	-0.203138   
 449  	10.9402   	-0.015638   
 450  	10.9646   	0.031237    
 451  	10.9890   	0.437487    
 452  	11.0134   	0.124987    
 453  	11.0379   	0.140612    
 454  	11.0623   	0.171862    
 455  	11.0867   	0.062487    
 456  	11.1111   	0.015612    
 457  	11.1355   	0.062487    
 458  	11.1600   	-0.093763   
 459  	11.1844   	-0.140638   
 460  	11.2088   	0.015612    
 461  	11.2332   	0.109362    
 462  	11.2576   	-0.031263   
 463  	11.2821   	0.031237    
 464  	11.3065   	-0.046888   
 465  	11.3309   	-0.062513   
 466  	11.3553   	0.218737    
 467  	11.3797   	0.218737    
 468  	11.4042   	0.281237    
 469  	11.4286   	0.093737    
 470  	11.4530   	0.156237    
 471  	11.4774   	0.249987    
 472  	11.5018   	-0.250013   
 473  	11.5263   	0.156237    
 474  	11.5507   	0.093737    
 475  	11.5751   	0.031237    
 476  	11.5995   	-0.046888   
 477  	11.6239   	-0.000013   
 478  	11.6484   	-0.187513   
 479  	11.6728   	-0.000013   
 480  	11.6972   	-0.062513   
 481  	11.7216   	-0.031263   
 482  	11.7460   	-0.046888   
 483  	11.7705   	-0.015638   
 484  	11.7949   	-0.093763   
 485  	11.8193   	-0.062513   
 486  	11.8437   	0.062487    
 487  	11.8681   	0.249987    
 488  	11.8926   	0.093737    
 489  	11.9170   	0.046862    
 490  	11.9414   	-0.031263   
 491  	11.9658   	0.234362    
 492  	11.9902   	-0.093763   
 493  	12.0147   	-0.062513   
 494  	12.0391   	-0.250013   
 495  	12.0635   	0.062487    
 496  	12.0879   	0.234362    
 497  	12.1123   	0.203112    
 498  	12.1368   	0.046862    
 499  	12.1612   	0.218737    
 500  	12.1856   	-0.031263   
 501  	12.2100   	0.140612    
 502  	12.2344   	-0.234388   
 503  	12.2589   	-0.171888   
 504  	12.2833   	-0.046888   
 505  	12.3077   	0.124987    
 506  	12.3321   	0.093737    
 507  	12.3565   	0.156237    
 508  	12.3810   	0.078112    
 509  	12.4054   	-0.078138   
 510  	12.4298   	-0.062513   
 511  	12.4542   	-0.375013   
 512  	12.4786   	-0.046888   
 513  	12.5031   	0.062487    
 514  	12.5275   	-0.125013   
 515  	12.5519   	0.046862    
 516  	12.5763   	0.249987    
 517  	12.6007   	0.281237    
 518  	12.6252   	-0.062513   
 519  	12.6496   	-0.000013   
 520  	12.6740   	-0.125013   
 521  	12.6984   	-0.187513   
 522  	12.7228   	0.093737    
 523  	12.7473   	-0.203138   
 524  	12.7717   	-0.171888   
 525  	12.7961   	0.171862    
 526  	12.8205   	0.156237    
 527  	12.8449   	0.015612    
 528  	12.8694   	0.093737    
 529  	12.8938   	-0.078138   
 530  	12.9182   	-0.093763   
 531  	12.9426   	-0.000013   
 532  	12.9670   	0.062487    
 533  	12.9915   	0.109362    
 534  	13.0159   	0.124987    
 535  	13.0403   	0.156237    
 536  	13.0647   	-0.000013   
 537  	13.0891   	0.015612    
 538  	13.1136   	-0.140638   
 539  	13.1380   	0.078112    
 540  	13.1624   	0.046862    
 541  	13.1868   	0.187487    
 542  	13.2112   	-0.015638   
 543  	13.2357   	0.015612    
 544  	13.2601   	-0.093763   
 545  	13.2845   	-0.125013   
 546  	13.3089   	-0.031263   
 547  	13.3333   	-0.234388   
 548  	13.3578   	0.046862    
 549  	13.3822   	-0.031263   
 550  	13.4066   	0.140612    
 551  	13.4310   	-0.015638   
 552  	13.4554   	0.187487    
 553  	13.4799   	0.203112    
 554  	13.5043   	0.109362    
 555  	13.5287   	0.078112    
 556  	13.5531   	0.015612    
 557  	13.5775   	-0.015638   
 558  	13.6020   	-0.062513   
 559  	13.6264   	0.156237    
 560  	13.6508   	0.187487    
 561  	13.6752   	0.078112    
 562  	13.6996   	0.062487    
 563  	13.7241   	0.312487    
 564  	13.7485   	-0.046888   
 565  	13.7729   	0.015612    
 566  	13.7973   	-0.140638   
 567  	13.8217   	0.093737    
 568  	13.8462   	0.187487    
 569  	13.8706   	0.140612    
 570  	13.8950   	-0.125013   
 571  	13.9194   	0.062487    
 572  	13.9438   	-0.062513   
 573  	13.9683   	0.031237    
 574  	13.9927   	0.249987    
 575  	14.0171   	0.281237    
 576  	14.0415   	-0.093763   
 577  	14.0659   	0.046862    
 578  	14.0904   	-0.031263   
 579  	14.1148   	-0.093763   
 580  	14.1392   	0.015612    
 581  	14.1636   	0.015612    
 582  	14.1880   	-0.171888   
 583  	14.2125   	0.031237    
 584  	14.2369   	0.015612    
 585  	14.2613   	-0.015638   
 586  	14.2857   	0.078112    
 587  	14.3101   	0.187487    
 588  	14.3346   	-0.000013   
 589  	14.3590   	0.031237    
 590  	14.3834   	-0.093763   
 591  	14.4078   	-0.015638   
 592  	14.4322   	0.312487    
 593  	14.4567   	0.046862    
 594  	14.4811   	-0.062513   
 595  	14.5055   	0.140612    
 596  	14.5299   	-0.125013   
 597  	14.5543   	0.312487    
 598  	14.5788   	0.156237    
 599  	14.6032   	-0.171888   
 600  	14.6276   	0.078112    
 601  	14.6520   	0.203112    
 602  	14.6764   	-0.046888   
 603  	14.7009   	-0.015638   
 604  	14.7253   	-0.031263   
 605  	14.7497   	-0.093763   
 606  	14.7741   	0.203112    
 607  	14.7985   	0.249987    
 608  	14.8230   	0.234362    
 609  	14.8474   	0.109362    
 610  	14.8718   	-0.031263   
 611  	14.8962   	-0.000013   
 612  	14.9206   	-0.109388   
 613  	14.9451   	0.203112    
 614  	14.9695   	-0.000013   
 615  	14.9939   	-0.031263   
 616  	15.0183   	0.203112    
 617  	15.0427   	0.203112    
 618  	15.0672   	0.031237    
 619  	15.0916   	0.078112    
 620  	15.1160   	0.218737    
 621  	15.1404   	0.218737    
 622  	15.1648   	0.140612    
 623  	15.1893   	0.031237    
 624  	15.2137   	-0.015638   
 625  	15.2381   	0.046862    
 626  	15.2625   	0.171862    
 627  	15.2869   	0.124987    
 628  	15.3114   	-0.140638   
 629  	15.3358   	0.203112    
 630  	15.3602   	0.343737    
 631  	15.3846   	0.187487    
 632  	15.4090   	-0.062513   
 633  	15.4335   	0.093737    
 634  	15.4579   	-0.046888   
 635  	15.4823   	-0.046888   
 636  	15.5067   	0.249987    
 637  	15.5311   	-0.015638   
 638  	15.5556   	-0.046888   
 639  	15.5800   	-0.031263   
 640  	15.6044   	0.062487    
 641  	15.6288   	0.046862    
 642  	15.6532   	-0.015638   
 643  	15.6777   	0.093737    
 644  	15.7021   	-0.015638   
 645  	15.7265   	0.140612    
 646  	15.7509   	0.187487    
 647  	15.7753   	-0.015638   
 648  	15.7998   	-0.109388   
 649  	15.8242   	0.124987    
 650  	15.8486   	-0.140638   
 651  	15.8730   	-0.171888   
 652  	15.8974   	0.015612    
 653  	15.9219   	-0.171888   
 654  	15.9463   	-0.156263   
 655  	15.9707   	-0.125013   
 656  	15.9951   	-0.234388   
 657  	16.0195   	0.109362    
 658  	16.0440   	-0.046888   
 659  	16.0684   	0.062487    
 660  	16.0928   	0.015612    
 661  	16.1172   	0.109362    
 662  	16.1416   	-0.031263   
 663  	16.1661   	0.031237    
 664  	16.1905   	0.078112    
 665  	16.2149   	-0.171888   
 666  	16.2393   	-0.046888   
 667  	16.2637   	0.031237    
 668  	16.2882   	0.124987    
 669  	16.3126   	-0.062513   
 670  	16.3370   	-0.078138   
 671  	16.3614   	-0.046888   
 672  	16.3858   	-0.140638   
 673  	16.4103   	0.062487    
 674  	16.4347   	0.046862    
 675  	16.4591   	0.078112    
 676  	16.4835   	-0.046888   
 677  	16.5079   	-0.187513   
 678  	16.5324   	0.062487    
 679  	16.5568   	0.031237    
 680  	16.5812   	-0.281263   
 681  	16.6056   	-0.250013   
 682  	16.6300   	-0.281263   
 683  	16.6545   	-0.140638   
 684  	16.6789   	-0.078138   
 685  	16.7033   	0.078112    
 686  	16.7277   	0.171862    
 687  	16.7521   	-0.046888   
 688  	16.7766   	-0.046888   
 689  	16.8010   	-0.125013   
 690  	16.8254   	-0.062513   
 691  	16.8498   	-0.031263   
 692  	16.8742   	0.156237    
 693  	16.8987   	0.031237    
 694  	16.9231   	-0.062513   
 695  	16.9475   	0.124987    
 696  	16.9719   	0.109362    
 697  	16.9963   	-0.062513   
 698  	17.0208   	-0.078138   
 699  	17.0452   	-0.171888   
 700  	17.0696   	0.093737    
 701  	17.0940   	-0.171888   
 702  	17.1184   	-0.140638   
 703  	17.1429   	0.234362    
 704  	17.1673   	-0.031263   
