
      	X(nS)     	Ch1(mV)      
 197  	4.7863    	0.203139    
 198  	4.8107    	0.265639    
 199  	4.8352    	0.234389    
 200  	4.8596    	0.203139    
 201  	4.8840    	0.203139    
 202  	4.9084    	0.281264    
 203  	4.9328    	0.093764    
 204  	4.9573    	0.078139    
 205  	4.9817    	0.109389    
 206  	5.0061    	0.000014    
 207  	5.0305    	0.015639    
 208  	5.0549    	0.312514    
 209  	5.0794    	0.031264    
 210  	5.1038    	0.093764    
 211  	5.1282    	0.296889    
 212  	5.1526    	0.015639    
 213  	5.1770    	0.015639    
 214  	5.2015    	0.375014    
 215  	5.2259    	0.171889    
 216  	5.2503    	0.078139    
 217  	5.2747    	0.218764    
 218  	5.2991    	0.140639    
 219  	5.3236    	0.328139    
 220  	5.3480    	-0.046861   
 221  	5.3724    	0.156264    
 222  	5.3968    	-0.046861   
 223  	5.4212    	0.109389    
 224  	5.4457    	0.125014    
 225  	5.4701    	0.187514    
 226  	5.4945    	0.156264    
 227  	5.5189    	0.375014    
 228  	5.5433    	0.078139    
 229  	5.5678    	0.140639    
 230  	5.5922    	0.296889    
 231  	5.6166    	0.062514    
 232  	5.6410    	0.109389    
 233  	5.6654    	0.093764    
 234  	5.6899    	-0.062486   
 235  	5.7143    	0.171889    
 236  	5.7387    	-0.031236   
 237  	5.7631    	-0.109361   
 238  	5.7875    	0.093764    
 239  	5.8120    	0.281264    
 240  	5.8364    	0.328139    
 241  	5.8608    	0.328139    
 242  	5.8852    	0.125014    
 243  	5.9096    	0.140639    
 244  	5.9341    	0.250014    
 245  	5.9585    	0.046889    
 246  	5.9829    	0.093764    
 247  	6.0073    	-0.171861   
 248  	6.0317    	-0.078111   
 249  	6.0562    	0.125014    
 250  	6.0806    	0.125014    
 251  	6.1050    	0.031264    
 252  	6.1294    	0.000014    
 253  	6.1538    	0.046889    
 254  	6.1783    	0.156264    
 255  	6.2027    	0.140639    
 256  	6.2271    	0.250014    
 257  	6.2515    	-0.062486   
 258  	6.2759    	0.093764    
 259  	6.3004    	0.062514    
 260  	6.3248    	0.046889    
 261  	6.3492    	0.218764    
 262  	6.3736    	0.125014    
 263  	6.3980    	0.312514    
 264  	6.4225    	0.406264    
 265  	6.4469    	0.250014    
 266  	6.4713    	0.140639    
 267  	6.4957    	0.234389    
 268  	6.5201    	0.156264    
 269  	6.5446    	0.218764    
 270  	6.5690    	0.046889    
 271  	6.5934    	0.015639    
 272  	6.6178    	0.093764    
 273  	6.6422    	0.062514    
 274  	6.6667    	0.109389    
 275  	6.6911    	0.000014    
 276  	6.7155    	0.093764    
 277  	6.7399    	0.187514    
 278  	6.7643    	0.062514    
 279  	6.7888    	0.250014    
 280  	6.8132    	0.031264    
 281  	6.8376    	0.250014    
 282  	6.8620    	0.234389    
 283  	6.8864    	0.281264    
