
      	X(nS)     	Ch1(mV)      
 187  	8.3596    	-65.679443  
 188  	8.4045    	-66.326286  
 189  	8.4494    	-65.966919  
 190  	8.4944    	-66.326286  
 191  	8.5393    	-65.751282  
 192  	8.5843    	-65.248169  
 193  	8.6292    	-65.104424  
 194  	8.6742    	-64.960693  
 195  	8.7191    	-64.385674  
 196  	8.7640    	-65.391907  
 197  	8.8090    	-65.679443  
 198  	8.8539    	-65.607544  
 199  	8.8989    	-65.463799  
 200  	8.9438    	-64.601318  
 201  	8.9888    	-65.176262  
 202  	9.0337    	-65.104424  
 203  	9.0787    	-65.248169  
 204  	9.1236    	-66.110657  
 205  	9.1685    	-66.326286  
 206  	9.2135    	-65.535637  
 207  	9.2584    	-65.895012  
 208  	9.3034    	-66.613762  
 209  	9.3483    	-67.835686  
 210  	9.3933    	-67.116943  
 211  	9.4382    	-66.757568  
 212  	9.4831    	-66.901306  
 213  	9.5281    	-65.823174  
 214  	9.5730    	-65.823174  
 215  	9.6180    	-65.751282  
 216  	9.6629    	-65.823174  
 217  	9.7079    	-65.320068  
 218  	9.7528    	-65.607544  
 219  	9.7978    	-66.038818  
 220  	9.8427    	-66.110657  
 221  	9.8876    	-66.398193  
 222  	9.9326    	-66.901306  
 223  	9.9775    	-66.901306  
 224  	10.0225   	-67.979431  
 225  	10.0674   	-67.907532  
 226  	10.1124   	-65.391907  
 227  	10.1573   	-65.751282  
 228  	10.2022   	-65.320068  
 229  	10.2472   	-65.320068  
 230  	10.2921   	-65.391907  
 231  	10.3371   	-65.895012  
 232  	10.3820   	-65.248169  
 233  	10.4270   	-65.823174  
 234  	10.4719   	-65.463799  
 235  	10.5169   	-64.960693  
 236  	10.5618   	-65.463799  
 237  	10.6067   	-65.391907  
 238  	10.6517   	-65.463799  
 239  	10.6966   	-64.960693  
 240  	10.7416   	-66.829407  
 241  	10.7865   	-65.679443  
 242  	10.8315   	-66.182549  
 243  	10.8764   	-66.182549  
 244  	10.9213   	-66.182549  
 245  	10.9663   	-65.248169  
 246  	11.0112   	-65.248169  
 247  	11.0562   	-65.463799  
 248  	11.1011   	-65.607544  
 249  	11.1461   	-66.901306  
 250  	11.1910   	-66.038818  
 251  	11.2360   	-66.757568  
 252  	11.2809   	-66.613762  
 253  	11.3258   	-66.901306  
 254  	11.3708   	-66.182549  
 255  	11.4157   	-66.254387  
 256  	11.4607   	-66.613762  
 257  	11.5056   	-67.045036  
 258  	11.5506   	-66.541924  
 259  	11.5955   	-67.907532  
 260  	11.6404   	-67.188782  
 261  	11.6854   	-65.823174  
 262  	11.7303   	-66.254387  
 263  	11.7753   	-65.823174  
 264  	11.8202   	-66.470032  
 265  	11.8652   	-66.613762  
 266  	11.9101   	-65.391907  
 267  	11.9551   	-65.391907  
 268  	12.0000   	-65.176262  
 269  	12.0449   	-65.823174  
 270  	12.0899   	-66.398193  
 271  	12.1348   	-65.607544  
 272  	12.1798   	-66.038818  
 273  	12.2247   	-66.182549  
 274  	12.2697   	-65.966919  
 275  	12.3146   	-66.038818  
 276  	12.3596   	-66.613762  
 277  	12.4045   	-66.829407  
 278  	12.4494   	-67.260681  
 279  	12.4944   	-66.182549  
 280  	12.5393   	-66.038818  
 281  	12.5843   	-65.320068  
 282  	12.6292   	-66.326286  
 283  	12.6742   	-66.182549  
 284  	12.7191   	-67.476318  
 285  	12.7640   	-66.541924  
 286  	12.8090   	-66.541924  
 287  	12.8539   	-66.685661  
 288  	12.8989   	-65.751282  
 289  	12.9438   	-64.888794  
 290  	12.9888   	-66.326286  
 291  	13.0337   	-65.607544  
 292  	13.0787   	-65.463799  
 293  	13.1236   	-64.816887  
 294  	13.1685   	-64.888794  
 295  	13.2135   	-64.816887  
 296  	13.2584   	-65.751282  
 297  	13.3034   	-65.607544  
 298  	13.3483   	-66.038818  
 299  	13.3933   	-65.391907  
 300  	13.4382   	-66.254387  
 301  	13.4831   	-66.326286  
 302  	13.5281   	-65.679443  
 303  	13.5730   	-65.607544  
 304  	13.6180   	-64.745049  
 305  	13.6629   	-63.738766  
 306  	13.7079   	-64.241943  
 307  	13.7528   	-64.457512  
 308  	13.7978   	-64.816887  
 309  	13.8427   	-64.960693  
 310  	13.8876   	-64.745049  
 311  	13.9326   	-65.320068  
 312  	13.9775   	-65.535637  
 313  	14.0225   	-65.607544  
 314  	14.0674   	-65.895012  
 315  	14.1124   	-65.391907  
 316  	14.1573   	-65.176262  
 317  	14.2022   	-65.104424  
 318  	14.2472   	-65.391907  
 319  	14.2921   	-64.745049  
 320  	14.3371   	-63.882565  
 321  	14.3820   	-64.816887  
 322  	14.4270   	-64.170044  
 323  	14.4719   	-64.098145  
 324  	14.5169   	-63.523190  
 325  	14.5618   	-63.666924  
 326  	14.6067   	-63.523190  
 327  	14.6517   	-64.529419  
 328  	14.6966   	-65.823174  
 329  	14.7416   	-65.320068  
 330  	14.7865   	-66.541924  
 331  	14.8315   	-65.823174  
 332  	14.8764   	-66.326286  
 333  	14.9213   	-65.320068  
 334  	14.9663   	-65.751282  
 335  	15.0112   	-64.745049  
 336  	15.0562   	-65.104424  
 337  	15.1011   	-65.679443  
 338  	15.1461   	-66.110657  
 339  	15.1910   	-66.110657  
 340  	15.2360   	-66.398193  
 341  	15.2809   	-66.398193  
 342  	15.3258   	-65.535637  
 343  	15.3708   	-65.535637  
 344  	15.4157   	-65.104424  
 345  	15.4607   	-65.823174  
 346  	15.5056   	-66.254387  
 347  	15.5506   	-66.110657  
 348  	15.5955   	-66.038818  
 349  	15.6404   	-65.895012  
 350  	15.6854   	-64.601318  
 351  	15.7303   	-64.313774  
 352  	15.7753   	-64.457512  
 353  	15.8202   	-64.888794  
