
      	X(nS)     	Ch1(mV)      
 199  	4.8352    	0.171890    
 200  	4.8596    	0.250014    
 201  	4.8840    	0.187515    
 202  	4.9084    	0.296889    
 203  	4.9328    	0.171890    
 204  	4.9573    	0.343764    
 205  	4.9817    	0.546890    
 206  	5.0061    	0.250014    
 207  	5.0305    	0.015639    
 208  	5.0549    	0.343764    
 209  	5.0794    	0.234390    
 210  	5.1038    	0.453140    
 211  	5.1282    	0.281265    
 212  	5.1526    	0.468765    
 213  	5.1770    	0.281265    
 214  	5.2015    	0.250014    
 215  	5.2259    	0.203139    
 216  	5.2503    	0.390640    
 217  	5.2747    	0.359390    
 218  	5.2991    	0.375015    
 219  	5.3236    	0.359390    
 220  	5.3480    	0.468765    
 221  	5.3724    	0.156264    
 222  	5.3968    	0.218765    
 223  	5.4212    	0.390640    
 224  	5.4457    	0.218765    
 225  	5.4701    	0.265640    
 226  	5.4945    	0.484390    
 227  	5.5189    	0.250014    
 228  	5.5433    	0.515640    
 229  	5.5678    	0.375015    
 230  	5.5922    	0.234390    
 231  	5.6166    	0.093765    
 232  	5.6410    	0.187515    
 233  	5.6654    	0.359390    
 234  	5.6899    	0.375015    
 235  	5.7143    	0.328140    
 236  	5.7387    	0.390640    
 237  	5.7631    	0.312515    
 238  	5.7875    	0.296889    
 239  	5.8120    	0.390640    
 240  	5.8364    	0.531265    
 241  	5.8608    	0.343764    
 242  	5.8852    	0.125015    
 243  	5.9096    	0.421890    
 244  	5.9341    	0.109389    
 245  	5.9585    	-0.046860   
 246  	5.9829    	0.062514    
 247  	6.0073    	0.406265    
 248  	6.0317    	0.453140    
 249  	6.0562    	0.640640    
 250  	6.0806    	0.296889    
 251  	6.1050    	0.218765    
 252  	6.1294    	0.250014    
 253  	6.1538    	0.203139    
 254  	6.1783    	0.156264    
 255  	6.2027    	0.203139    
 256  	6.2271    	0.203139    
 257  	6.2515    	0.078140    
 258  	6.2759    	0.312515    
 259  	6.3004    	0.375015    
 260  	6.3248    	0.578140    
 261  	6.3492    	0.562515    
 262  	6.3736    	0.390640    
 263  	6.3980    	0.390640    
 264  	6.4225    	0.218765    
 265  	6.4469    	-0.031235   
 266  	6.4713    	0.000015    
 267  	6.4957    	0.140640    
 268  	6.5201    	0.265640    
 269  	6.5446    	0.390640    
 270  	6.5690    	0.359390    
 271  	6.5934    	0.406265    
 272  	6.6178    	0.531265    
 273  	6.6422    	0.203139    
 274  	6.6667    	0.265640    
 275  	6.6911    	0.296889    
 276  	6.7155    	0.234390    
 277  	6.7399    	0.171890    
 278  	6.7643    	0.203139    
 279  	6.7888    	0.375015    
 280  	6.8132    	0.250014    
 281  	6.8376    	0.406265    
 282  	6.8620    	0.296889    
 283  	6.8864    	0.234390    
 284  	6.9109    	0.250014    
 285  	6.9353    	0.515640    
 286  	6.9597    	0.265640    
 287  	6.9841    	0.343764    
 288  	7.0085    	0.265640    
 289  	7.0330    	0.390640    
 290  	7.0574    	0.140640    
 291  	7.0818    	0.468765    
 292  	7.1062    	0.218765    
 293  	7.1306    	0.406265    
 294  	7.1551    	0.140640    
 295  	7.1795    	0.250014    
 296  	7.2039    	0.156264    
 297  	7.2283    	0.234390    
 298  	7.2527    	0.187515    
 299  	7.2772    	0.312515    
 300  	7.3016    	0.296889    
 301  	7.3260    	0.296889    
 302  	7.3504    	0.281265    
 303  	7.3748    	0.312515    
 304  	7.3993    	0.421890    
 305  	7.4237    	0.562515    
 306  	7.4481    	0.437515    
 307  	7.4725    	0.156264    
 308  	7.4969    	0.375015    
 309  	7.5214    	0.609390    
 310  	7.5458    	0.406265    
 311  	7.5702    	0.531265    
 312  	7.5946    	0.453140    
 313  	7.6190    	0.312515    
 314  	7.6435    	0.156264    
 315  	7.6679    	-0.015610   
 316  	7.6923    	0.312515    
 317  	7.7167    	0.125015    
 318  	7.7411    	0.250014    
 319  	7.7656    	0.421890    
 320  	7.7900    	0.343764    
 321  	7.8144    	0.171890    
 322  	7.8388    	0.421890    
 323  	7.8632    	0.421890    
 324  	7.8877    	0.171890    
 325  	7.9121    	-0.015610   
 326  	7.9365    	0.109389    
 327  	7.9609    	0.203139    
 328  	7.9853    	0.125015    
 329  	8.0098    	0.093765    
 330  	8.0342    	0.203139    
 331  	8.0586    	0.406265    
 332  	8.0830    	0.250014    
 333  	8.1074    	0.281265    
 334  	8.1319    	0.406265    
 335  	8.1563    	0.328140    
 336  	8.1807    	0.250014    
 337  	8.2051    	0.265640    
 338  	8.2295    	0.453140    
 339  	8.2540    	0.375015    
 340  	8.2784    	0.296889    
 341  	8.3028    	0.078140    
 342  	8.3272    	0.468765    
 343  	8.3516    	0.281265    
 344  	8.3761    	0.359390    
 345  	8.4005    	0.578140    
 346  	8.4249    	0.546890    
 347  	8.4493    	0.109389    
 348  	8.4737    	0.515640    
 349  	8.4982    	0.437515    
 350  	8.5226    	0.328140    
 351  	8.5470    	0.343764    
 352  	8.5714    	0.343764    
 353  	8.5958    	0.281265    
 354  	8.6203    	0.296889    
 355  	8.6447    	0.093765    
 356  	8.6691    	0.281265    
 357  	8.6935    	0.359390    
 358  	8.7179    	0.328140    
 359  	8.7424    	0.296889    
 360  	8.7668    	0.125015    
 361  	8.7912    	0.265640    
 362  	8.8156    	0.250014    
 363  	8.8400    	0.078140    
 364  	8.8645    	0.375015    
 365  	8.8889    	0.343764    
 366  	8.9133    	0.421890    
 367  	8.9377    	0.187515    
 368  	8.9621    	0.281265    
 369  	8.9866    	0.234390    
 370  	9.0110    	0.265640    
 371  	9.0354    	0.093765    
 372  	9.0598    	0.359390    
 373  	9.0842    	0.187515    
 374  	9.1087    	0.265640    
 375  	9.1331    	0.187515    
 376  	9.1575    	0.093765    
 377  	9.1819    	0.000015    
 378  	9.2063    	0.359390    
 379  	9.2308    	0.281265    
 380  	9.2552    	0.187515    
 381  	9.2796    	0.406265    
 382  	9.3040    	0.265640    
 383  	9.3284    	0.312515    
 384  	9.3529    	0.328140    
 385  	9.3773    	0.218765    
 386  	9.4017    	0.312515    
 387  	9.4261    	0.453140    
 388  	9.4505    	0.375015    
 389  	9.4750    	0.359390    
 390  	9.4994    	0.218765    
 391  	9.5238    	0.218765    
 392  	9.5482    	0.312515    
 393  	9.5726    	0.703140    
 394  	9.5971    	0.546890    
 395  	9.6215    	0.281265    
 396  	9.6459    	0.578140    
 397  	9.6703    	0.593765    
 398  	9.6947    	0.453140    
 399  	9.7192    	0.437515    
 400  	9.7436    	0.578140    
 401  	9.7680    	0.375015    
 402  	9.7924    	0.562515    
 403  	9.8168    	0.437515    
 404  	9.8413    	0.359390    
 405  	9.8657    	0.140640    
 406  	9.8901    	0.437515    
 407  	9.9145    	0.265640    
 408  	9.9390    	0.437515    
 409  	9.9634    	0.281265    
 410  	9.9878    	0.218765    
 411  	10.0122   	0.390640    
 412  	10.0366   	0.187515    
 413  	10.0611   	0.609390    
 414  	10.0855   	0.421890    
 415  	10.1099   	0.375015    
 416  	10.1343   	0.625015    
 417  	10.1587   	0.250014    
 418  	10.1832   	0.531265    
 419  	10.2076   	0.375015    
 420  	10.2320   	0.234390    
 421  	10.2564   	0.203139    
 422  	10.2808   	0.453140    
 423  	10.3053   	0.156264    
 424  	10.3297   	0.296889    
 425  	10.3541   	0.140640    
 426  	10.3785   	0.281265    
 427  	10.4029   	0.437515    
 428  	10.4274   	0.328140    
 429  	10.4518   	0.421890    
 430  	10.4762   	0.171890    
 431  	10.5006   	0.406265    
 432  	10.5250   	0.390640    
 433  	10.5495   	0.078140    
 434  	10.5739   	0.265640    
 435  	10.5983   	0.265640    
 436  	10.6227   	0.140640    
 437  	10.6471   	0.187515    
 438  	10.6716   	0.312515    
 439  	10.6960   	0.203139    
 440  	10.7204   	0.156264    
 441  	10.7448   	0.250014    
 442  	10.7692   	0.109389    
 443  	10.7937   	0.234390    
